Job title,Company name,Location,posted,Experience,Career Level,Education Level,Salary,Job Categories,Skills and Tools,Job link,Company Link
Odoo Functional Consultant,Centione,"Nasr City, Cairo, Egypt ",Posted 3 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance | IT/Software Development | Engineering - Telecom/Technology,Implementation | ERP | Financial Management | Project Management | Accounting | Odoo ERP | Computer Science | OpenERP | SCM | ERP Implementation | Finance | Information Technology (IT) | Financial Solutions | User Acceptance Testing | Regression Testing | System Integration | Testing | Quality | Performance Testing | HRM | Business Administration | Odoo | Business | English,https://wuzzuf.net/jobs/p/j2jObUIOOYCi-Odoo-Functional-Consultant-Centione-Cairo-Egypt?o=140&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Centione-Egypt-17177
IT Help Desk Agent,Confidential Company,"Nasr City, Cairo, Egypt ",Posted 3 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Operations/Management,Computer Science | Computer Skills | Engineering | Management | Software | MS Office | Science | Microsoft Office | Arabic | computer | English | Linux Platform | Help desk | Information Technology (IT) | Installation | Windows | Windows Server | Linux,https://wuzzuf.net/jobs/p/ymp3IDWPa8PV-IT-Help-Desk-Agent-Cairo-Egypt?o=141&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
QA Engineer,siParadigm Egypt,"Sheraton, Cairo, Egypt ",Posted 3 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Quality | Engineering - Telecom/Technology,Agile | API | Computer Science | Engineering | QA | QC | Quality Assurance | Quality Control | Testing,https://wuzzuf.net/jobs/p/mdMhBYHBYXyY-QA-Engineer-siParadigm-Egypt-Cairo-Egypt?o=142&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/SiParadigm-Egypt-Egypt-4594
Implementation Specialist,Informatique Education,"Cairo, Egypt ",Posted 3 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Customer Service/Support,Software Implementation | Project Implementation | Time Management | Troubleshooting | Software Troubleshooting | Information Technology (IT) | Computer Science | Communication skills | Customer Support | Call Center,https://wuzzuf.net/jobs/p/e4ELrI2zWEVl-Implementation-Specialist-Informatique-Education-Cairo-Egypt?o=143&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Informatique-Egypt-6845
Branch Manager,Hassab Labs,"Mahta Alraml, Alexandria, Egypt ",Posted 3 days ago,More than 2 years,Manager ,Bachelor's Degree,Confidential,Operations/Management | Medical/Healthcare | Pharmaceutical,Branch Management | Sales | Veterinary | Medicine | Veterinary Medicine | Vet | Science | Pharmacy | Pharmaceutical,https://wuzzuf.net/jobs/p/DMi3Q60pyT2w-Branch-Manager-Hassab-Labs-Alexandria-Egypt?o=144&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Hassab-Labs-Egypt-29762
Agricultural Farm Manager,El Teriak Industrial Group,"Abu Almatamir, Beheira, Egypt ",Posted 4 days ago,More than 10 years,Manager ,Bachelor's Degree,Confidential,Operations/Management | Quality | Engineering - Other,Agriculture | Quality | Quality Control | HACCP | Farming | Risk Assessment | Science | Engineering | Operations | Agricultural Development | ATS | Harvesting | Management | Agricultural | agribusiness | Production,https://wuzzuf.net/jobs/p/DcjOfv7q7X5d-Agricultural-Farm-Manager-El-Teriak-Industrial-Group-Beheira-Egypt?o=145&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/El-Teriak-Industrial-Group-Egypt-17942
iOS Developer,HMASERV LLC,"Alexandria, Egypt ",Posted 15 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Software Development | Information Technology (IT) | OOP | Design Patterns | Agile | iOS | Swift | Version Control | Web Services,https://wuzzuf.net/jobs/p/mqdIr1jP9oSn-iOS-Developer-HMASERV-LLC-Alexandria-Egypt?o=146&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/HMASERV-LLC-Egypt-20425
Senior MS Dynamics 365 FO Developer,Confidential Company,"Riyadh, Saudi Arabia ",Posted 4 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Microsoft Dynamics | AX | Computer Science | Information Technology (IT) | ERP | MS SQL | SQL | Computer Engineering | Microsoft Dynamics AX | Dynamics AX | Engineering | SSRS | AX 2012 | Dynamics AX 2012 | Dynamics,https://wuzzuf.net/jobs/p/LM0T38x2uTae-Senior-MS-Dynamics-365-FO-Developer-Riyadh-Saudi-Arabia?o=147&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Team Leader - MS Dynamics AX Development,Confidential Company,"Riyadh, Saudi Arabia ",Posted 4 days ago,More than 7 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Software Development | Development | Dynamics AX | MS Dynamics AX | team leader | Computer Science | Computer Engineering | Engineering,https://wuzzuf.net/jobs/p/SJLZdqnVjJnl-Team-Leader---MS-Dynamics-AX-Development-Riyadh-Saudi-Arabia?o=148&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
IT Administrator,Dafa,"Haram, Giza, Egypt ",Posted 15 days ago,3 to 7 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Social & Medical Insurance",Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Computer Science | Administration | Information Technology (IT) | IT | Networks | Management | System Administration | Communication skills | Engineering | Oracle | Security | Cisco | Cloud | Software,https://wuzzuf.net/jobs/p/N4y7ai8wJlzy-IT-Administrator-Dafa-Giza-Egypt?o=149&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Tarseya-Egypt-76749
EHS Specialist,Confidential Company,"Cairo, Egypt ",Posted 10 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,R&D/Science | Quality | Engineering - Mechanical/Electrical,"EHS | Health, Safety and Environment | ISO | Engineering | Science | Quality Control | Microsoft Excel | English",https://wuzzuf.net/jobs/p/Q2Fg56oC0Yh7-EHS-Specialist-Cairo-Egypt?o=150&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Chemist,NCC X-calibur,"New Cairo, Cairo, Egypt ",Posted 11 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,R&D/Science | Manufacturing/Production | Quality,Poly-Carboxylate | Chemistry | Chemist | Science | Production | Quality | Construction Chemicals,https://wuzzuf.net/jobs/p/7gDj2exbC6yp-Chemist-NCC-X-calibur-Cairo-Egypt?o=151&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/NCC-X-calibur-Egypt-21705
Senior Full Stack Developer 22002,Dimensions Information Technology,"Cairo, Egypt ",Posted 15 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,C# | ASP.NET | SQL | .NET | MVC | Angular | Computer Science | Information Technology (IT) | Microsoft SQL Server | CSS | HTML | jQuery | ADO.NET | Software Development | Full Stack | Bootstrap | Front end | front-end | JavaScript | MongoDB | MySQL,https://wuzzuf.net/jobs/p/fwwbJ3u6vg3r-Senior-Full-Stack-Developer-22002-Dimensions-Information-Technology-Cairo-Egypt?o=152&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Dimensions-Information-Technology-United-Arab-Emirates-55093
Product Analyst,Unifonic,"Cairo, Egypt ",Posted 15 days ago,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Project/Program Management | Engineering - Telecom/Technology,Terraform | Computer Engineering | Engineering | English | Information Technology (IT) | Software | Software Development | Software Engineering | Communication skills | Communication | Lead | Computer Science | Project | Business Analysis | Product | Project Management | Design | chatbot | Agile | business | Management | Scrum,https://wuzzuf.net/jobs/p/QclH1KOocgVK-Product-Analyst-Unifonic-Cairo-Egypt?o=153&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Unifonic-Jordan-71385
IT Procurement Specialist,Confidential Company,"Maadi, Cairo, Egypt ",Posted 15 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Commission",IT/Software Development | Logistics/Supply Chain | Purchasing/Procurement,Purchasing | Supply Chain | Logistics | Procurement | Information Technology (IT) | CRM | IT | Procurement Management | Suppliers | Computer Science,https://wuzzuf.net/jobs/p/JXEpc6b5I2ZJ-IT-Procurement-Specialist-Cairo-Egypt?o=154&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Cyber Security Engineer,axispay,"Cairo, Egypt ",Posted 16 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Engineering | Information Technology (IT) | Cyber Security | Computer Science | Microsoft Office | Security | Python | SIEM | Java | ISO,https://wuzzuf.net/jobs/p/YmUMKEwda8eo-Cyber-Security-Engineer-axispay-Cairo-Egypt?o=155&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/axispay-Egypt-67248
Full-stack JavaScript Developer,Dar Al Handasah,"Smart Village, Giza, Egypt ",Posted 16 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Full Stack Development | JavaScript | HTML | CSS | React.js | Three.js | Node.js | Express.js | SQL | Computer Science | Computer Engineering | Information Technology (IT) | Software Development,https://wuzzuf.net/jobs/p/zvvszOJAHQB9-Full-stack-JavaScript-Developer-Dar-Al-Handasah-Giza-Egypt?o=156&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/-83067
PHP Web Developer,(MSA) October University,"6th of October, Giza, Egypt ",Posted 16 days ago,4 to 6 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Transportation, Discounts, and Fully covered Training sessions",IT/Software Development | Engineering - Telecom/Technology,Computer Engineering | Computer Science | HTML5 | JavaScript | CSS3 | Web Development | PHP | Laravel | MySQL | Information Technology (IT) | Software Development | Engineering,https://wuzzuf.net/jobs/p/pncuqKPiAUDf-PHP-Web-Developer-MSA-October-University-Giza-Egypt?o=157&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/--40-MSA--41--October-University-Egypt-2281
Odoo Developer - Kuwait,Furdtk,"Kuwait City, Kuwait ",Posted 14 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | API | Odoo | Linux | Python | Computer Science | Design | HTML | jQuery | PostgreSQL | Programming | XML,https://wuzzuf.net/jobs/p/I6Z3me6vTeYw-Odoo-Developer---Kuwait-Furdtk-Kuwait-City-Kuwait?o=158&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Furdtk-Kuwait-83199
SQL Developer,HITS Technologies ,"Nasr City, Cairo, Egypt ",Posted 16 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Social Insurance, Medical Insurance, Gym.",IT/Software Development | Engineering - Telecom/Technology,SQL | sql queries | Computer Science | Software Development | Information Technology (IT) | SQL Server,https://wuzzuf.net/jobs/p/NOBGafzKCWbw-SQL-Developer-HITS-Technologies-Cairo-Egypt?o=159&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/HITS-Solutions-Egypt-3358
Senior Network Engineer,QuadraTech for Information Technology,"Katameya, Cairo, Egypt ",Posted 16 days ago,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,CCIE | Cisco | Routing | Switching | Networking | CCNP | Information Technology (IT) | Computer Science | Network | Software Development | Engineering | English,https://wuzzuf.net/jobs/p/sgl4Q1DQSfDd-Senior-Network-Engineer-QuadraTech-for-Information-Technology-Cairo-Egypt?o=160&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/QuadraTech-for-Information-Technology-Egypt-10140
Xamarin Mobile Developer,Paxerahealth Corp,"Smart Village, Giza, Egypt ",Posted 16 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | HTML5 | Design | Software Development | Software | CSS | C# | SQL | JavaScript | Microsoft TFS | Git | iOS | Android | Mobile Development | XAML | Computer Science | OOP | Linq | RESTful | MVVM | Cross-platform | MVC | ORM,https://wuzzuf.net/jobs/p/U5D3BriFrlbi-Xamarin-Mobile-Developer-Paxerahealth-Corp-Giza-Egypt?o=161&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Paxeramed-Corp-Egypt-10265
Oracle Apex Developer,Al Beshara,"Nasr City, Cairo, Egypt ",Posted 16 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,CSS | HTML5 | Computer Science | Information Technology (IT) | Oracle PL/SQL | PL/SQL | Programming | Software Development | SQL | Oracle | JavaScript | PL | Oracle APEX | APEX,https://wuzzuf.net/jobs/p/gqyrJUgZ92KN-Oracle-Apex-Developer-Al-Beshara-Cairo-Egypt?o=162&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Al-Beshara-Egypt-79579
Senior Android Developer,SURE International Technology,"Nasr City, Cairo, Egypt ",Posted 17 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Android | Software Development | Software | Computer Science | Software Engineering | Information Technology (IT) | Mobile Development | OOP | Programming | REST,https://wuzzuf.net/jobs/p/ygpKMkkTDdH0-Senior-Android-Developer-SURE-International-Technology-Cairo-Egypt?o=163&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/SURE-International-Egypt-21250
Senior .Net Developer,Confidential Company,"Nasr City, Cairo, Egypt ",Posted 9 days ago,4 to 8 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Architecture | Design | Information Technology (IT) | Ms-SQL | Programming | Software | quality | Software Development | Software Engineering | SQL Server | SQL | API | .Net | Agile | ASP.Net | React | Testing | tfs | ASP.NET Core | .Net Framework | .Net Development | Microsoft .NET | Visual Studio .net | Engineering,https://wuzzuf.net/jobs/p/mcWvIcwA6cfi-Senior-Net-Developer-Cairo-Egypt?o=164&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Senior UX Designer,42 Group,"Cairo, Egypt ",Posted 14 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Creative/Design/Art | IT/Software Development | Engineering - Telecom/Technology,Computer Science | UX Design | UX | Information Technology (IT) | UI | Digital | Design | Telecom Engineering | Figma,https://wuzzuf.net/jobs/p/qFvrjMAbdOIe-Senior-UX-Designer-42-Group-Cairo-Egypt?o=165&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Innosoft-Egypt-37591
Talented PHP Developer,Elev8Assessments,"Giza, Egypt ",Posted 2 days ago,3 to 6 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Salary: Subject to experience and availability",Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,jQuery | Laravel | PHP | Computer Science | HTML | CSS | Git | Information Technology (IT) | JavaScript | OOP | JSON | Software Development,https://wuzzuf.net/jobs/p/neTTatlYfuny-Talented-PHP-Developer-Elev8Assessments-Giza-Egypt?o=166&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Elev8Assessments-Egypt-83482
Software Quality Control Engineer- Hybrid,GET Group- Egypt,"Sheraton, Cairo, Egypt ",Posted 2 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Quality,API Testing | Agile | Computer Science | Engineering | Quality Control | Testing | Performance | QC | Information Technology (IT) | ISTQB | API | Automation | English | Programming | Quality Assurance,https://wuzzuf.net/jobs/p/hbRJqtsVwbbJ-Software-Quality-Control-Engineer--Hybrid-GET-Group--Egypt-Cairo-Egypt?o=167&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/GET-Group--Egypt-Egypt-3132
Senior .NET Full Stack Developer (.NET Core & Angular),Excel Systems  ,"Sheikh Zayed, Giza, Egypt ",Posted 2 days ago,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Medical Insurances + Social Insurance + Yearly Bonus + Hybrid.",IT/Software Development | Engineering - Telecom/Technology,ASP.NET | ADO.NET | C#.Net | .NET | .NEt Full Stack Developer | Full Stack Developer | java | Python | HTML | react | Node.js | MS SQL | MongoDB | UI/UX design | Angular | Full Stack | Computer Science | Apache | UI | UX | MySQL | Oracle | CSS | JavaScript | Java | C# | React | Software Development | Software Engineering | Software | Information Technology (IT) | SQL,https://wuzzuf.net/jobs/p/b7HavRTuH7Xc-Senior-NET-Full-Stack-Developer-NET-Core-Angular-Excel-Systems-Giza-Egypt?o=168&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Excel-Systems-LLC-Egypt-13729
Procurement Specialist - Alexandria,Amreyah Cement - InterCement,"Bourj Alarab, Alexandria, Egypt ",Posted 14 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Logistics/Supply Chain | Purchasing/Procurement,Procurement | Procurement Management | ERP System | Management | Negotiation | Purchasing | Supply | Supply Chain | SAP | ERP | Logistics | MS Office | Networking | Science | English | Engineering | Technical Support | Mechanical Engineering | Mechanical | Information Technology (IT) | Computer Science | Suppliers,https://wuzzuf.net/jobs/p/X0tKSJ6WXshg-Procurement-Specialist---Alexandria-Amreyah-Cement---InterCement-Alexandria-Egypt?o=169&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Amreyah-Cement---InterCement-Egypt-11531
Mobile Development Team Lead | Flutter,Sulfah,"Maadi, Cairo, Egypt ",Posted 3 days ago,7 to 10 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information Technology (IT) | Software Development | Mobile Development | Swift | iOS | Android | Kotlin | Software Engineering | Java | Flutter,https://wuzzuf.net/jobs/p/bCeuqnYYKx0s-Mobile-Development-Team-Lead-Flutter-Sulfah-Cairo-Egypt?o=170&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Rqmnh-Digitizing-Saudi-Arabia-9481
"Senior Front End Developer ""Vue.js""",Naqla,"Nasr City, Cairo, Egypt ",Posted 17 days ago,3 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,React | JavaScript | Software Development | RESTful | Redux | Information Technology (IT) | APIs | Computer Science | CSS | Git | HTML | Vue.js | Vue,https://wuzzuf.net/jobs/p/vEV6sh5r86XG-Senior-Front-End-Developer-Vuejs-Naqla-Cairo-Egypt?o=171&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/naqla-Egypt-21630
Senior Python Django Developer,Mentor Seven,"New Cairo, Cairo, Egypt ",Posted 10 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,10000 to 15000 EGP Per Month,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Django | Python | Python Django | Software Development | Information Technology (IT) | ORM | Telecom Engineering,https://wuzzuf.net/jobs/p/cwxs7KB0EFeK-Senior-Python-Django-Developer-Mentor-Seven-Cairo-Egypt?o=172&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/--83315
Senior IT Support Engineer,T&D Design,"New Cairo, Cairo, Egypt ",Posted 10 days ago,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Medical and Social insurance",IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information Technology (IT) | IT | IT Support | Software | Hardware | English | Software Engineering | Information technology | Software Development | Communication,https://wuzzuf.net/jobs/p/Tc19hGy6zZRz-Senior-IT-Support-Engineer-TD-Design-Cairo-Egypt?o=173&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/T-D-Design-Egypt-16390
Software Quality Engineer,Smartpan,"Nasr City, Cairo, Egypt ",Posted 17 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Quality | Engineering - Telecom/Technology,Computer Engineering | C# | QA | Quality Assurance | Software Development | Computer Science | Software Testing | ISTQB | Product Development | Telecommunication | Information Technology (IT) | Software | Software Engineering | Testing | JIRA | Agile | API | English,https://wuzzuf.net/jobs/p/ZuocWcoFoLcp-Software-Quality-Engineer-Smartpan-Cairo-Egypt?o=174&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Smartpan-Egypt-19014
Farm Quality Control Manager- Fresh Agriculture Products,El Teriak Industrial Group,"Beheira, Egypt ",Posted 4 days ago,15 to 20 years,Manager ,Bachelor's Degree,Confidential,Operations/Management | Quality,Agricultural | Agriculture | Engineering | farm | Farming | Food | HACCP | Harvesting | quality | Quality Control | Risk Assessment | Science | English | Global G.A.P | Communication | Quality Assurance,https://wuzzuf.net/jobs/p/m6vbOWJyRGmY-Farm-Quality-Control-Manager--Fresh-Agriculture-Products-El-Teriak-Industrial-Group-Beheira-Egypt?o=175&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/El-Teriak-Industrial-Group-Egypt-17942
Sales Manager,LCM North Africa Middle East,"Cairo, Egypt ",Posted 10 days ago,More than 10 years,Manager ,Bachelor's Degree,Confidential,Operations/Management | Sales/Retail | Pharmaceutical,Communication | Communication skills | English | Management | Pharmaceutical | Pharmacy | Sales Target | Science | sales skills | Sales | Negotiation | Sciences | Sales Field | Outdoor Sales | Sales Planning | Sales Plan | Forcasting | French | Coaching | Leadership | MBA,https://wuzzuf.net/jobs/p/w5fVF4HOnoqw-Sales-Manager-LCM-North-Africa-Middle-East-Cairo-Egypt?o=176&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Lead-Egypt-71142
Sharepoint Senior Developer,IT Valley,"Giza, Egypt ",Posted 10 days ago,3 to 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Sharepoint | HTML | Computer Science | Design | Engineering | CSS | Information Technology (IT) | JavaScript | REST | Software | Software Development | Software Engineering | jQuery,https://wuzzuf.net/jobs/p/isJm19oljs1h-Sharepoint-Senior-Developer-IT-Valley-Giza-Egypt?o=177&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/it-valley-Egypt-28380
Software Technical Lead,Reach,"New Cairo, Cairo, Egypt ",Posted 4 days ago,3 to 7 years,Manager ,Bachelor's Degree,25000 to 40000 EGP Per Month,IT/Software Development | Engineering - Telecom/Technology,AWS | Computer Science | Engineering | Information Technology (IT) | Laravel | Node Js | Node.js | React | Software Development | Js | node | React js | Software | English | Communication | JIRA | Scrum | business,https://wuzzuf.net/jobs/p/e2lH0ZkzhlGe-Software-Technical-Lead-Reach-Cairo-Egypt?o=178&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Reach-Egypt-43635
Senior Software Tester,Confidential Company,"Maadi, Cairo, Egypt ",Posted 11 days ago,5 to 8 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Certified Software Tester | Test Design | SQL | Reporting | Software | Testing | Automation | Information Technology (IT) | Design | Quality Assurance | Agile | Software Development | Software Engineering,https://wuzzuf.net/jobs/p/lMsHb7RUKbr7-Senior-Software-Tester-Cairo-Egypt?o=179&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Senior Computer Vision Engineer,Atomica,"Cairo, Egypt ",Posted 11 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Engineering | Mathematics | Software Development | Software Engineering | C++ | Git | Research | computer | Python | PyTorch | CUDA | TensorFlow | Linear Algebra | Deep Learning | Deep Learning Framework | Computer Vision | Image Processing | GPU computing | Computational Geometry | Computer Science | Engineering | Frameworks | Information Technology (IT) | Science | Cloud,https://wuzzuf.net/jobs/p/M7fjS8nyCB15-Senior-Computer-Vision-Engineer-Atomica-Cairo-Egypt?o=180&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Atomica-Egypt-72754
Chemical Engineer,Eagle Chemicals,"6th of October, Giza, Egypt ",Posted 11 days ago,0 to 2 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Social, Medical (Including Spouse and Kids) ,Life Insurance + Quarter Bonus + Transportation + Overtime + Pension Scheme",R&D/Science | Manufacturing/Production | Engineering - Other,Chemistry | Science | Production | Chemicals | Laboratory | Alkyd | Microsoft Office | Communication Skills | Engineering | Chemical Engineering | English | Quality | Research | MS Office | Chemical,https://wuzzuf.net/jobs/p/GL8J41N14Vt7-Chemical-Engineer-Eagle-Chemicals-Giza-Egypt?o=181&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Eagle-12429
Instrumentation Projects Engineer,Confidential Company,"Alexandria, Egypt ",Posted 16 days ago,5 to 9 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Engineering - Mechanical/Electrical | Engineering - Oil & Gas/Energy | Engineering - Other,Engineering | Project | Communication | Computer Science | Information Technology (IT) | Management | Installation | Project Management | Projects | Site | Telecommunication | PMP,https://wuzzuf.net/jobs/p/gq41GJRmiToy-Instrumentation-Projects-Engineer-Alexandria-Egypt?o=182&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Electromechanical Projects Engineer,Confidential Company,"Maadi, Cairo, Egypt ",Posted 16 days ago,4 to 9 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Engineering - Construction/Civil/Architecture | Project/Program Management | Engineering - Mechanical/Electrical,Electromechanical | Electrical | Communication | Computer Science | Construction | Engineering | Information Technology (IT) | Management | PMP | Project | Project Management | Installation,https://wuzzuf.net/jobs/p/znBKZCfgvWa4-Electromechanical-Projects-Engineer-Cairo-Egypt?o=183&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Senior QC Manual,FlairsTech,"Maadi, Cairo, Egypt ",Posted 16 days ago,3 to 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Quality | Engineering - Telecom/Technology,Quality Assurance | QC | Software Testing | Testing | Agile | Manual Testing | Performance testing | Integration Testing | Computer Science | quality | English | Quality Control,https://wuzzuf.net/jobs/p/4gCqDAKeNqd4-Senior-QC-Manual-FlairsTech-Cairo-Egypt?o=184&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Flairstech-Egypt-1631
